ip_proto,ip_len_mean,ip_len_median,ip_len_var,ip_len_std,ip_len_entropy,ip_len_cv,ip_len_cvq,ip_len_rte,ip_ttl_mean,ip_ttl_median,ip_ttl_var,ip_ttl_std,ip_ttl_entropy,ip_ttl_cv,ip_ttl_cvq,ip_ttl_rte,sport_mean,sport_median,sport_var,sport_std,sport_entropy,sport_cv,sport_cvq,sport_rte,dport_mean,dport_median,dport_var,dport_std,dport_entropy,dport_cv,dport_cvq,dport_rte,tcp_seq_median,tcp_seq_mean,tcp_seq_var,tcp_seq_std,tcp_seq_entropy,tcp_seq_cv,tcp_seq_cvq,tcp_seq_rte,tcp_ack_mean,tcp_ack_median,tcp_ack_var,tcp_ack_std,tcp_ack_entropy,tcp_ack_cv,tcp_ack_cvq,tcp_ack_rte,tcp_dataofs_mean,tcp_dataofs_median,tcp_dataofs_var,tcp_dataofs_std,tcp_dataofs_entropy,tcp_dataofs_cv,tcp_dataofs_cvq,tcp_dataofs_rte,tcp_flags_mean,tcp_flags_median,tcp_flags_var,tcp_flags_std,tcp_flags_entropy,tcp_flags_cv,tcp_flags_cvq,tcp_flags_rte,tcp_window_mean,tcp_window_median,tcp_window_var,tcp_window_std,tcp_window_entropy,tcp_window_cv,tcp_window_cvq,tcp_window_rte,Label1
0.006,0.260859325,0.111111111,0.086598106,0.294275561,0.003507322,1,0.766920663,0.132264529,0.260859325,0.111111111,0.086598106,0.294275561,0.003507322,1,0.766920663,0.132264529,0.998799391,0.99943105,1.55E-06,0.001244663,0.007055338,0.001246159,0.001495886,0.068136273,1,1,0,0,0,0,0,0.002004008,0.471275511,0.505980015,0.074872917,0.27362916,0.011342195,0.580614,0.835573333,0.601202405,0.4515455,0.503334249,0.131138226,0.362130123,0.009492736,0.801979254,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.262254122,0.111587983,0.087554707,0.295896446,0.003471888,1,0.770520741,0.124248497,0.262254122,0.111587983,0.087554707,0.295896446,0.003471888,1,0.770520741,0.124248497,0.998582328,0.999431536,3.38E-06,0.001839715,0.007055526,0.001842327,0.00204732,0.070140281,1,1,0,0,0,0,0,0.002004008,0.490498636,0.489502311,0.091569942,0.302605257,0.011342195,0.616933941,0.840992744,0.601202405,0.383450091,0.335313262,0.109484126,0.330883856,0.009492736,0.862912447,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624331997,0.666666667,0.088973504,0.298284267,0.002671322,0.477765466,0.846153846,0.008016032,0.206975115,0.00859589,0.15793277,0.397407561,0.002114579,1,0.98443712,0.006012024,http_flood
0.006,0.26377648,0.111587983,0.088164487,0.296925053,0.00352163,1,0.768991559,0.130260521,0.26377648,0.111587983,0.088164487,0.296925053,0.00352163,1,0.768991559,0.130260521,0.998778774,0.999396607,2.80E-06,0.001671878,0.007055338,0.001673923,0.002134396,0.068136273,1,1,0,0,0,0,0,0.002004008,0.564610989,0.681700901,0.099786098,0.315889377,0.011347762,0.559481454,0.740897914,0.603206413,0.421372687,0.452516846,0.113411803,0.33676669,0.009498304,0.79921338,1,0.404809619,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.261153208,0.111587983,0.086314601,0.293793467,0.003479376,1,0.770419426,0.124248497,0.261153208,0.111587983,0.086314601,0.293793467,0.003479376,1,0.770419426,0.124248497,0.998602104,0.999432684,6.25E-06,0.002499379,0.007055338,0.002502878,0.002595371,0.068136273,1,1,0,0,0,0,0,0.002004008,0.505374048,0.526837517,0.075088152,0.274022175,0.011342195,0.542216555,0.74284249,0.601202405,0.384158125,0.318473718,0.104154885,0.32273036,0.009492736,0.840097708,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.261672918,0.111111111,0.087495042,0.295795609,0.003494714,1,0.769503546,0.130260521,0.261672918,0.111111111,0.087495042,0.295795609,0.003494714,1,0.769503546,0.130260521,0.998836064,0.99939791,5.79E-06,0.002406349,0.007055526,0.002409153,0.000460699,0.070140281,1,1,0,0,0,0,0,0.002004008,0.519394918,0.576485534,0.111152784,0.333395837,0.011342195,0.64189276,0.882021233,0.601202405,0.371250326,0.308914811,0.121442656,0.348486235,0.009492736,0.938682636,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.259811734,0.1108742,0.085573923,0.292530209,0.003528855,1,0.768167633,0.136272545,0.259811734,0.1108742,0.085573923,0.292530209,0.003528855,1,0.768167633,0.136272545,0.999410452,0.999398613,1.16E-07,0.000340285,0.007055338,0.000340485,0.000477851,0.068136273,1,1,0,0,0,0,0,0.002004008,0.518394513,0.514890456,0.089134578,0.298554146,0.011342195,0.57592073,0.746870015,0.601202405,0.424868728,0.409963229,0.110340344,0.332175171,0.009492736,0.781830125,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.260167894,0.110403397,0.085435969,0.292294319,0.003509535,1,0.76940133,0.128256513,0.260167894,0.110403397,0.085435969,0.292294319,0.003509535,1,0.76940133,0.128256513,0.998781124,0.999434609,7.65E-06,0.002766694,0.007055338,0.002770071,0.000477327,0.068136273,1,1,0,0,0,0,0,0.002004008,0.520886651,0.504079973,0.100323074,0.316738178,0.011342195,0.608075054,0.832406572,0.601202405,0.402727943,0.398281901,0.094572116,0.307525797,0.009515227,0.763606803,1,0.404809619,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204986823,0.00859589,0.156745606,0.395911109,0.002111805,1,0.98443712,0.006012024,http_flood
0.006,0.260919274,0.111111111,0.086386738,0.29391621,0.003509956,1,0.769911504,0.132264529,0.260919274,0.111111111,0.086386738,0.29391621,0.003509956,1,0.769911504,0.132264529,0.999142291,0.999399972,2.56E-06,0.001598749,0.007055526,0.001600121,0.000459121,0.070140281,1,1,0,0,0,0,0,0.002004008,0.454046172,0.401673651,0.08815393,0.296907276,0.011347762,0.65391428,0.784596796,0.603206413,0.372074076,0.371201381,0.099076719,0.314764545,0.009475773,0.845972793,1,0.402805611,0.840480962,0.8,0.006470451,0.080439113,0.001009455,0.09570605,0.111111111,0.004008016,0.622995992,0.666666667,0.089534686,0.299223472,0.002668528,0.480297588,0.846153846,0.008016032,0.208958877,0.00859589,0.159113833,0.398890753,0.002117353,1,0.98443712,0.006012024,http_flood
0.006,0.265118219,0.111587983,0.089942501,0.299904153,0.003485345,1,0.771528998,0.126252505,0.265118219,0.111587983,0.089942501,0.299904153,0.003485345,1,0.771528998,0.126252505,0.999412469,0.99940067,1.15E-07,0.000339121,0.007055338,0.00033932,0.000476216,0.068136273,1,1,0,0,0,0,0,0.002004008,0.463866322,0.454967149,0.074898513,0.273675926,0.011342195,0.589988782,0.792906741,0.601202405,0.435444816,0.456337784,0.10578562,0.325247013,0.009515227,0.746930498,1,0.404809619,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204986823,0.00859589,0.156745606,0.395911109,0.002111805,1,0.98443712,0.006012024,http_flood
0.006,0.258410664,0.110403397,0.08447521,0.290646195,0.003553409,1,0.76754582,0.144288577,0.258410664,0.110403397,0.08447521,0.290646195,0.003553409,1,0.76754582,0.144288577,0.999424795,0.99943658,1.15E-07,0.000338727,0.007055338,0.000338922,0.000475662,0.068136273,1,1,0,0,0,0,0,0.002004008,0.506134247,0.495809525,0.085994699,0.293248528,0.011347762,0.579388828,0.816703893,0.603206413,0.441868648,0.403872926,0.132192881,0.36358339,0.009475773,0.822831381,1,0.402805611,0.840480962,0.8,0.006470451,0.080439113,0.001009455,0.09570605,0.111111111,0.004008016,0.622995992,0.666666667,0.089534686,0.299223472,0.002668528,0.480297588,0.846153846,0.008016032,0.208958877,0.00859589,0.159113833,0.398890753,0.002117353,1,0.98443712,0.006012024,http_flood
0.006,0.258260658,0.1108742,0.083606573,0.289148012,0.003485402,1,0.766397125,0.126252505,0.258260658,0.1108742,0.083606573,0.289148012,0.003485402,1,0.766397125,0.126252505,0.999402082,0.999402082,1.14E-07,0.000338163,0.007055526,0.000338366,0.000457505,0.070140281,1,1,0,0,0,0,0,0.002004008,0.527110075,0.539052943,0.090763964,0.301270582,0.011342195,0.571551553,0.848854044,0.601202405,0.373777312,0.326080405,0.109654396,0.331141051,0.009492736,0.885931384,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.259206311,0.110403397,0.085317024,0.29209078,0.003500003,1,0.769503546,0.130260521,0.259206311,0.110403397,0.085317024,0.29209078,0.003500003,1,0.769503546,0.130260521,0.999414533,0.999402775,1.14E-07,0.00033793,0.007055338,0.000338128,0.000474542,0.068136273,1,1,0,0,0,0,0,0.002004008,0.458369701,0.402828051,0.094429417,0.307293699,0.011342195,0.670405785,0.835563214,0.601202405,0.418491002,0.357885909,0.109772769,0.331319738,0.009492736,0.791700984,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.26147818,0.1108742,0.087464427,0.295743854,0.003489146,1,0.771428571,0.128256513,0.26147818,0.1108742,0.087464427,0.295743854,0.003489146,1,0.771428571,0.128256513,0.999426813,0.999438557,1.14E-07,0.000337538,0.007055338,0.000337732,0.000473992,0.068136273,1,1,0,0,0,0,0,0.002004008,0.497695791,0.445927197,0.094047477,0.306671611,0.011342195,0.61618285,0.747978646,0.601202405,0.3967137,0.30782205,0.107891546,0.328468485,0.009492736,0.827973637,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.260013644,0.110638298,0.086078654,0.293391639,0.003476647,1,0.77092511,0.122244489,0.260013644,0.110638298,0.086078654,0.293391639,0.003476647,1,0.77092511,0.122244489,0.999404178,0.999404178,1.14E-07,0.000336978,0.007055526,0.000337179,0.0004559,0.070140281,1,1,0,0,0,0,0,0.002004008,0.479164585,0.497904424,0.081171892,0.284906813,0.011342195,0.594590715,0.826972693,0.601202405,0.310960578,0.178163408,0.089142813,0.298567936,0.009492736,0.960147226,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.259838827,0.110638298,0.085742993,0.292819044,0.003473181,1,0.768477293,0.120240481,0.259838827,0.110638298,0.085742993,0.292819044,0.003473181,1,0.768477293,0.120240481,0.999416582,0.999404866,1.13E-07,0.000336747,0.007055338,0.000336943,0.000472879,0.068136273,1,1,0,0,0,0,0,0.002004008,0.525653269,0.520543847,0.084404824,0.290525083,0.011342195,0.552693381,0.815077252,0.601202405,0.423862471,0.422723962,0.090622557,0.301035806,0.009492736,0.710220476,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.260593374,0.110403397,0.085876407,0.293046765,0.003469199,1,0.770520741,0.116232465,0.260593374,0.110403397,0.085876407,0.293046765,0.003469199,1,0.770520741,0.116232465,0.999428818,0.99944052,1.13E-07,0.000336358,0.007055338,0.00033655,0.000472334,0.068136273,1,1,0,0,0,0,0,0.002004008,0.449505665,0.462392359,0.095499092,0.309029273,0.011342195,0.687486937,0.88930862,0.601202405,0.380711306,0.359374934,0.091884386,0.303124374,0.009515227,0.796205338,1,0.404809619,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204986823,0.00859589,0.156745606,0.395911109,0.002111805,1,0.98443712,0.006012024,http_flood
0.006,0.262180275,0.111827957,0.087025325,0.29500055,0.0034866,1,0.768477293,0.122244489,0.262180275,0.111827957,0.087025325,0.29500055,0.0034866,1,0.768477293,0.122244489,0.999406259,0.999406259,1.13E-07,0.000335801,0.007055526,0.000336001,0.000454307,0.070140281,1,1,0,0,0,0,0,0.002004008,0.552987874,0.611919691,0.082360511,0.28698521,0.011347762,0.518971977,0.681064829,0.603206413,0.359742043,0.271320683,0.100520238,0.317049267,0.009475773,0.881323917,1,0.402805611,0.840480962,0.8,0.006470451,0.080439113,0.001009455,0.09570605,0.111111111,0.004008016,0.622995992,0.666666667,0.089534686,0.299223472,0.002668528,0.480297588,0.846153846,0.008016032,0.208958877,0.00859589,0.159113833,0.398890753,0.002117353,1,0.98443712,0.006012024,http_flood
0.006,0.259128426,0.110169492,0.085590193,0.292558016,0.003474617,1,0.769503546,0.128256513,0.259128426,0.110169492,0.085590193,0.292558016,0.003474617,1,0.769503546,0.128256513,0.999418617,0.999406942,1.13E-07,0.000335572,0.007055338,0.000335767,0.000471229,0.068136273,1,1,0,0,0,0,0,0.002004008,0.523109709,0.492044671,0.083338616,0.288684285,0.011342195,0.551861836,0.719001711,0.601202405,0.409382922,0.406059528,0.100538012,0.317077297,0.009492736,0.774524973,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.258865188,0.110169492,0.085481677,0.292372497,0.003477733,1,0.770520741,0.126252505,0.258865188,0.110169492,0.085481677,0.292372497,0.003477733,1,0.770520741,0.126252505,0.999430808,0.99944247,1.12E-07,0.000335186,0.007055338,0.000335377,0.000470687,0.068136273,1,1,0,0,0,0,0,0.002004008,0.491518401,0.428456131,0.095049509,0.308301004,0.011342195,0.627242039,0.853863655,0.601202405,0.426276967,0.43655975,0.118248155,0.343872295,0.009492736,0.806687486,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.259126764,0.110638298,0.085080611,0.291685809,0.00349545,1,0.768374165,0.124248497,0.259126764,0.110638298,0.085080611,0.291685809,0.00349545,1,0.768374165,0.124248497,0.999408325,0.999408325,1.12E-07,0.000334633,0.007055526,0.000334831,0.000452725,0.070140281,1,1,0,0,0,0,0,0.002004008,0.42774482,0.443507914,0.080662445,0.284011346,0.011342195,0.663973782,0.861420116,0.601202405,0.387934122,0.257678394,0.124295189,0.352555228,0.009492736,0.908801798,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.26028603,0.1108742,0.086282293,0.293738477,0.003501368,1,0.769911504,0.132264529,0.26028603,0.1108742,0.086282293,0.293738477,0.003501368,1,0.769911504,0.132264529,0.999420639,0.999409004,1.12E-07,0.000334405,0.007055338,0.000334599,0.00046959,0.068136273,1,1,0,0,0,0,0,0.002004008,0.529921594,0.49513375,0.076268034,0.276166677,0.011342195,0.521146298,0.732944178,0.601202405,0.404989245,0.368835982,0.120112651,0.346572721,0.009492736,0.855757838,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.260000853,0.110638298,0.086246825,0.293678097,0.003545557,1,0.76940133,0.140280561,0.260000853,0.110638298,0.086246825,0.293678097,0.003545557,1,0.76940133,0.140280561,0.999432785,0.999444406,1.12E-07,0.000334022,0.007055338,0.000334212,0.000469051,0.068136273,1,1,0,0,0,0,0,0.002004008,0.497278947,0.482940059,0.083627017,0.289183363,0.011342195,0.581531481,0.773388371,0.601202405,0.440577551,0.370922976,0.11241496,0.335283403,0.009492736,0.761008822,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.260079045,0.111349036,0.085186601,0.291867438,0.003485052,1,0.767753461,0.124248497,0.260079045,0.111349036,0.085186601,0.291867438,0.003485052,1,0.767753461,0.124248497,0.999410377,0.999410377,1.11E-07,0.000333472,0.007055526,0.000333669,0.000451154,0.070140281,1,1,0,0,0,0,0,0.002004008,0.538735142,0.532962515,0.090363045,0.300604466,0.011342195,0.557981914,0.769541146,0.601202405,0.516835309,0.637939555,0.135166868,0.36765047,0.009492736,0.711349366,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.262326377,0.112068966,0.08727201,0.295418365,0.00352749,1,0.767960732,0.136272545,0.262326377,0.112068966,0.08727201,0.295418365,0.00352749,1,0.767960732,0.136272545,0.999422646,0.999411051,1.11E-07,0.000333247,0.007055338,0.000333439,0.000467962,0.068136273,1,1,0,0,0,0,0,0.002004008,0.520112572,0.578360841,0.095692502,0.309342046,0.011342195,0.594759795,0.852080612,0.601202405,0.47016124,0.51233762,0.104008603,0.322503649,0.009492736,0.685942653,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.262861206,0.111827957,0.088073385,0.296771604,0.003505849,1,0.76940133,0.130260521,0.262861206,0.111827957,0.088073385,0.296771604,0.003505849,1,0.76940133,0.130260521,0.999434747,0.999446328,1.11E-07,0.000332866,0.007055338,0.000333054,0.000467427,0.068136273,1,1,0,0,0,0,0,0.002004008,0.599786525,0.645089634,0.070378491,0.265289447,0.011342195,0.442306447,0.685004885,0.601202405,0.44757952,0.432612246,0.134637417,0.366929716,0.009492736,0.819808994,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.258141016,0.1108742,0.083596963,0.289131395,0.00350074,1,0.763743753,0.130260521,0.258141016,0.1108742,0.083596963,0.289131395,0.00350074,1,0.763743753,0.130260521,0.999412415,0.999412415,1.10E-07,0.000332319,0.007055526,0.000332515,0.000449594,0.070140281,1,1,0,0,0,0,0,0.002004008,0.495589803,0.498346074,0.081460178,0.285412295,0.011342195,0.575904293,0.817230925,0.601202405,0.478319522,0.481959948,0.117875224,0.343329615,0.009492736,0.717782987,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.260140751,0.1108742,0.086084656,0.293401868,0.003505849,1,0.76754582,0.130260521,0.260140751,0.1108742,0.086084656,0.293401868,0.003505849,1,0.76754582,0.130260521,0.999424639,0.999413085,1.10E-07,0.000332096,0.007055338,0.000332287,0.000466345,0.068136273,1,1,0,0,0,0,0,0.002004008,0.505037374,0.525727396,0.082520377,0.287263603,0.011342195,0.568796722,0.784941418,0.601202405,0.44888964,0.517462541,0.106066015,0.325677777,0.009492736,0.725518587,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624498998,0.666666667,0.089036451,0.298389763,0.002691058,0.477806633,0.846153846,0.01002004,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.261990933,0.1108742,0.088176575,0.296945408,0.003493349,1,0.771929825,0.126252505,0.261990933,0.1108742,0.088176575,0.296945408,0.003493349,1,0.771929825,0.126252505,0.999436697,0.999448238,1.10E-07,0.000331718,0.007055338,0.000331905,0.000465814,0.068136273,1,1,0,0,0,0,0,0.002004008,0.479649038,0.437922793,0.072038661,0.268400189,0.011342195,0.559576206,0.750168965,0.601202405,0.366415251,0.352684206,0.1098232,0.331395835,0.009492736,0.904426969,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.259387592,0.111827957,0.083946507,0.289735237,0.003501018,1,0.763743753,0.130260521,0.259387592,0.111827957,0.083946507,0.289735237,0.003501018,1,0.763743753,0.130260521,0.999414439,0.999414439,1.10E-07,0.000331175,0.007055526,0.000331369,0.000448044,0.070140281,1,1,0,0,0,0,0,0.002004008,0.545379975,0.556990946,0.083823805,0.28952341,0.011342195,0.530865494,0.74004561,0.601202405,0.370920688,0.377015819,0.093293287,0.305439497,0.009492736,0.823463094,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.260337306,0.1108742,0.086276176,0.293728065,0.003502383,1,0.767649687,0.130260521,0.260337306,0.1108742,0.086276176,0.293728065,0.003502383,1,0.767649687,0.130260521,0.999426619,0.999415104,1.10E-07,0.000330954,0.007055338,0.000331143,0.00046474,0.068136273,1,1,0,0,0,0,0,0.002004008,0.437345277,0.451269846,0.072536382,0.269325792,0.011342195,0.615819598,0.785592922,0.601202405,0.360305011,0.332012621,0.099501618,0.315438771,0.009492736,0.875477057,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.262546415,0.1108742,0.088753247,0.297914832,0.003487782,1,0.774403471,0.128256513,0.262546415,0.1108742,0.088753247,0.297914832,0.003487782,1,0.774403471,0.128256513,0.999440285,0.999450134,1.10E-07,0.00033132,0.007055934,0.000331505,0.000464213,0.068136273,1,1,0,0,0,0,0,0.002004008,0.460905853,0.421406187,0.082312438,0.286901444,0.011342195,0.622472989,0.828937623,0.601202405,0.428234494,0.467167219,0.108889071,0.329983441,0.009492736,0.770567167,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206970585,0.00859589,0.157934574,0.397409831,0.002114579,1,0.98443712,0.006012024,http_flood
0.006,0.258427111,0.111111111,0.085657724,0.292673408,0.003439408,1,0.77102598,0.122244489,0.258427111,0.111111111,0.085657724,0.292673408,0.003439408,1,0.77102598,0.122244489,0.999380377,0.999382165,1.27E-07,0.000356384,0.00706775,0.000356605,0.000484268,0.070140281,1,1,0,0,0,0,0,0.002004008,0.543006637,0.575634712,0.082333591,0.286938306,0.01135333,0.528425044,0.787047041,0.605210421,0.445750488,0.448530975,0.110387892,0.332246734,0.009481341,0.745364825,1,0.404809619,0.840480962,0.8,0.006470451,0.080439113,0.001009455,0.09570605,0.111111111,0.004008016,0.622077488,0.666666667,0.089066492,0.298440098,0.002690896,0.479747465,0.846153846,0.01002004,0.208954347,0.00859589,0.159115655,0.398893037,0.00211705,1,0.98443712,0.006012024,http_flood
0.006,0.263680048,0.111827957,0.087932283,0.29653378,0.003517427,1,0.769911504,0.130260521,0.263680048,0.111827957,0.087932283,0.29653378,0.003517427,1,0.769911504,0.130260521,0.99943201,0.999451454,1.14E-07,0.000338206,0.007057056,0.000338398,0.000480258,0.068136273,1,1,0,0,0,0,0,0.002004008,0.509189802,0.552317378,0.085743413,0.292819762,0.011342195,0.575069966,0.852279591,0.601202405,0.402822156,0.316333029,0.10363655,0.321926312,0.009492736,0.799177273,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.626169005,0.666666667,0.089607064,0.299344391,0.002751086,0.478056864,0.846153846,0.01002004,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1,0.98443712,0.006012024,http_flood
