sport_mean,sport_median,sport_var,sport_std,sport_entropy,sport_cv,sport_cvq,sport_rte,tcp_seq_median,tcp_seq_mean,tcp_seq_var,tcp_seq_std,tcp_seq_entropy,tcp_seq_cv,tcp_seq_cvq,tcp_seq_rte,tcp_dataofs_median,tcp_flags_median,tcp_flags_rte,tcp_window_mean,Label1
0.9964376678497532,0.996280779262471,3.621253163278356e-06,0.0019026698001892,0.0099086874266319,0.0019094806570562,0.0026432720830493,0.2862320750826425,0.5498079680631479,0.5880301444861108,0.0873743464507161,0.2955792437637263,0.0099086874266319,0.5376022120937912,0.7092193508543685,0.2862320750826425,1.0,1.0,0.002004008,1.0,2
0.9956689408902836,0.9955056598596423,7.24082006981112e-06,0.0026294760050962,0.0105619042849432,0.0026410677350078,0.0035776675297718,0.4138645180693776,0.4750345256873939,0.4831739067313983,0.0868019897186004,0.2944955958449641,0.0105619042849432,0.6199513744843838,0.8475277715192412,0.4138645180693776,1.0,1.0,0.002004008,1.0,2
0.9956201992936924,0.995456589590236,8.97135642312645e-06,0.0029954209071528,0.010616576852154,0.00300860473081,0.003977574433981,0.4429968049721338,0.5325652128632683,0.5376653560236634,0.0848334088215722,0.2912597431261853,0.010616576852154,0.5469320757031304,0.7423671750466327,0.4429968049721338,1.0,1.0,0.002004008,1.0,2
0.9961380142427696,0.995973895728934,4.602605721886026e-06,0.0021439047483447,0.0100327391727873,0.0021522220125115,0.0029468439778748,0.3023840203990488,0.5204595143280982,0.5509216875703553,0.0875694824854532,0.2959168687244866,0.0100327391727873,0.5685728411532768,0.8209642607552382,0.3023840203990488,1.0,1.0,0.002004008,1.0,2
0.9972101043936394,0.9971584964954028,2.5116442467901297e-06,0.0015805206786656,0.0098328723678572,0.0015849672006829,0.0021788163584525,0.2737580064989598,0.5261263791068864,0.5396432603449065,0.0705348386536788,0.2655583583869571,0.0098328723678572,0.5049323556478776,0.7268721949401854,0.2737580064989598,1.0,1.0,0.002004008,1.0,2
0.9957628817287626,0.9959840867749492,7.168222419649975e-06,0.0026464069387864,0.0105580934262545,0.0026582046220464,0.0037009665057607,0.4325296070697014,0.4882392190878788,0.4697140775887362,0.0820939210127534,0.2865035629818052,0.0105580934262545,0.5870380847865128,0.7674887170902658,0.4325296070697014,1.0,1.0,0.002004008,1.0,2
0.9958866813384104,0.9957145141357908,6.684691376738028e-06,0.0025593000224565,0.0105790357208817,0.002569877854412,0.0034585792437237,0.4221952472018892,0.4698307443312893,0.4745294174819046,0.0801848028725323,0.2831560513679479,0.0105790357208817,0.6026735523352337,0.8477293585223703,0.4221952472018892,1.0,1.0,0.002004008,1.0,2
0.995327212187523,0.9952029751918504,6.013908691433432e-06,0.0024460473889733,0.0104248638170752,0.0024576028997415,0.0033908180788591,0.370227874754278,0.464045304946427,0.4662808180365598,0.083010502071764,0.2880455052332055,0.0104248638170752,0.6206628584888164,0.8335122488667756,0.370227874754278,1.0,1.0,0.002004008,1.0,2
0.9969166606830152,0.9969465091790948,3.307877020434435e-06,0.0018079741440345,0.0102583756093434,0.0018135909232186,0.0024956101448898,0.3370396193752204,0.5342986464387363,0.57090650550475,0.0764207921963757,0.2764366625251108,0.0102583756093434,0.5173784191321996,0.7612741859032238,0.3370396193752204,1.0,1.0,0.002004008,1.0,2
0.9968020033172744,0.9968742708105368,3.8863743974868855e-06,0.0019713386530778,0.0099989528181685,0.0019776588417009,0.0026227205815532,0.328624368657608,0.5096580899446304,0.5311053069494598,0.0849942778558756,0.2915357842632733,0.0099989528181685,0.5721232173976109,0.8273673760449345,0.328624368657608,1.0,1.0,0.002004008,1.0,2
0.9985537098443482,0.9985649022240256,7.185247509158131e-07,0.0008432731673226,0.0085766171726776,0.0008445091085331,0.0011679595482075,0.1454928581970818,0.512224400073278,0.5688923838716335,0.1087325971163806,0.3297396977986707,0.0099217414683915,0.6437346375900105,0.9032969438212805,0.2863032209064246,1.0,1.0,0.002004008,1.0,2
0.99636742246202,0.9963274560477288,4.332115440784695e-06,0.0020807053501412,0.0101476758036394,0.0020883011766598,0.0028822373754242,0.319048186584083,0.4867022943054661,0.4956977241769691,0.0954665246648354,0.3087858582976014,0.0101476758036394,0.6343768321273052,0.8711028162643846,0.319048186584083,1.0,1.0,0.002004008,1.0,2
0.99693771285829,0.9968212410391802,2.923806999215107e-06,0.0017085973629965,0.0099649303643116,0.0017138461699957,0.0023544812789706,0.2924975487492552,0.5202230693714823,0.5590722324166583,0.0733697461111105,0.2708563744030489,0.0099649303643116,0.5206530171834421,0.7613683406625622,0.2924975487492552,1.0,1.0,0.002004008,1.0,2
0.9957597053461684,0.9957216674173818,5.096377239692914e-06,0.002254887165568,0.0103488465921364,0.0022645161267191,0.0031035364482157,0.354548161169,0.4677956237176434,0.4607839871217286,0.0808761929368395,0.2843838402330618,0.0103488465921364,0.6083905403172062,0.8145314283208616,0.354548161169,1.0,1.0,0.002004008,1.0,2
0.9958640929063838,0.9958544302918484,5.076281294542159e-06,0.0022474457641439,0.0103044543348759,0.0022568704690018,0.0031035758109199,0.3543198410402191,0.4651699048769207,0.4630466341505835,0.0811339225211183,0.2848255876811502,0.0103044543348759,0.6126250197882769,0.8185670545129847,0.3543198410402191,1.0,1.0,0.002004008,1.0,2
0.9973467894843256,0.9974481531686294,2.793373805216061e-06,0.0016703139363167,0.0100169262515695,0.001674787954336,0.0022974276149284,0.3341229542707322,0.5484393563151737,0.5762909773507235,0.07956174539236,0.282020738339384,0.0100169262515695,0.5142158364430522,0.7159979911918598,0.3341229542707322,1.0,1.0,0.002004008,1.0,2
0.9955142048415738,0.9953211885054756,5.3186662954487104e-06,0.0023033110387999,0.0105294033243285,0.0023137250144797,0.0032316526408118,0.3913848213650696,0.4919401172797462,0.479494098374001,0.0831618442050843,0.2883755481581334,0.0105294033243285,0.5864452023720578,0.8062394034066582,0.3913848213650696,1.0,1.0,0.002004008,1.0,2
0.99665919281719,0.9966633627402032,3.685233127075501e-06,0.0019179109903985,0.0102072232565869,0.001924348040459,0.0026593729552056,0.3281948923493476,0.5377119761091455,0.5804072788344654,0.0817446594047709,0.2858889270195431,0.0102072232565869,0.5316571906324888,0.7678099726664213,0.3281948923493476,1.0,1.0,0.002004008,1.0,2
0.9953115306399892,0.9950099034152388,7.559395905788195e-06,0.0027484281352792,0.0107019858511461,0.0027613438997468,0.0038691123593741,0.4551754536204151,0.4895911476572062,0.4889924546894584,0.081293442435184,0.2851038770391979,0.0107019858511461,0.5828321677759796,0.8234186183136948,0.4551754536204151,1.0,1.0,0.002004008,1.0,2
0.9970924398820304,0.9971808850208936,3.2226634989155194e-06,0.0017862333511109,0.0101187120054044,0.0017915293038651,0.0024649528808821,0.3383172282323159,0.5421188077271853,0.5693677812756012,0.0787144914636347,0.2805605982460755,0.0101187120054044,0.5176417478126659,0.726899829911732,0.3383172282323159,1.0,1.0,0.002004008,1.0,2
0.9972496214652096,0.9972347681247412,2.564876075964421e-06,0.0015742643020672,0.0098738566853688,0.0015787594432393,0.0021692578031962,0.2798610555197308,0.478755176009367,0.4541428964039439,0.0821272532287804,0.2865777110603328,0.0098738566853688,0.598616690598028,0.7930094146085818,0.2798610555197308,1.0,1.0,0.002004008,1.0,2
0.9964300089083036,0.99644426060532,4.248502829537387e-06,0.002059106357645,0.010252897,0.0020664956790889,0.0028591198060401,0.334669339,0.5301577518729723,0.543905861153863,0.0804631615824326,0.2836231453200115,0.010252897,0.5350982785265052,0.7460701496812826,0.334669339,1.0,1.0,0.002004008,1.0,2
0.997153059756488,0.9972837003872462,3.3872325021300245e-06,0.0018054391109536,0.0099881965892606,0.0018106975698099,0.0024808389590183,0.305163153213203,0.5117401672819747,0.5334550445485584,0.0863789274479199,0.2938918522553311,0.0107722393797492,0.5742881041109338,0.7952273671738616,0.4651376696911112,1.0,1.0,0.002004008,1.0,2
0.9949513652430416,0.9948970802834964,8.770597799689898e-06,0.0029520618507145,0.0106484492557776,0.0029672844614225,0.0041952958032749,0.446161559257974,0.4838582943887979,0.4827300081297632,0.0809768085705645,0.2845541552307913,0.0106484492557776,0.5885038958856064,0.7840169376825764,0.446161559257974,1.0,1.0,0.002004008,1.0,2
0.9979286854671244,0.997844547314833,1.259536346269348e-06,0.0011161425590708,0.0091334900501839,0.0011184884506105,0.0015494195291576,0.1950642717977718,0.5031746188279401,0.488834780142485,0.0807107893507677,0.284092759026655,0.0104454358411867,0.5646955644806956,0.7903368284676069,0.3865652390057718,1.0,1.0,0.002004008,1.0,2
0.997472152513276,0.997465334827978,2.1073860908806077e-06,0.0014507108193163,0.0096868015888412,0.0014543907854947,0.002000607964163,0.2530397767076326,0.4768569267599072,0.4858897862964754,0.0829387857605426,0.2879824342298471,0.0096868015888412,0.6042127915749559,0.8167086075782306,0.2530397767076326,1.0,1.0,0.002004008,1.0,2
0.9965912254062376,0.9966024911236344,3.883451689626732e-06,0.0019674842360786,0.0102533001826087,0.00197423020613,0.0027293223099554,0.334669339,0.5328603185353873,0.5628834816063342,0.0785113980510169,0.2801916236654379,0.0102533001826087,0.5258289571420761,0.7459385259143763,0.334669339,1.0,1.0,0.002004008,1.0,2
0.996322900274314,0.9963267671336504,4.4736689228833255e-06,0.0021109865799805,0.0102155411931624,0.0021188081837572,0.0029236835019598,0.3295257450635857,0.507490634988745,0.4731539168559332,0.0843719646185303,0.2904592810847984,0.0102155411931624,0.5729341455566316,0.7728503851987429,0.3295257450635857,1.0,1.0,0.002004008,1.0,2
0.9959673942307792,0.9958761775971524,4.629703781515833e-06,0.002147445958097,0.010523255893105,0.0021561159935532,0.0029915553751873,0.3941140265821189,0.4781893860440759,0.5002013428492349,0.0822181260661116,0.2867366277850854,0.010523255893105,0.599828069191907,0.8440540406312729,0.3941140265821189,1.0,1.0,0.002004008,1.0,2
0.997117933578655,0.997111098664914,2.5981189459288366e-06,0.001608921409059,0.0097197510210629,0.0016135894928703,0.0022091707905521,0.257549123050507,0.4771744403130305,0.4772659564204984,0.0904569144423053,0.3006295726005953,0.0097197510210629,0.6300439282573408,0.8435815387426783,0.257549123050507,1.0,1.0,0.002004008,1.0,2
0.9964208943950972,0.9964179923292604,4.216287118294992e-06,0.0020486268618989,0.010193505850094,0.002056017621512,0.0028321985453859,0.3264916556785889,0.4992898024817301,0.4671471005036002,0.083769046659846,0.2894191144812775,0.010193505850094,0.5802894364432766,0.7808206890423027,0.3264916556785889,1.0,1.0,0.002004008,1.0,2
0.9970114826345388,0.9971660091096324,3.72056214363889e-06,0.0019280800957323,0.0100270897137778,0.0019338639497466,0.0026325378849968,0.3398429298194178,0.4992229004011402,0.5063278356621816,0.0849594916965589,0.2914778384515423,0.0100270897137778,0.5839308927747495,0.8010243131120547,0.3398429298194178,1.0,1.0,0.002004008,1.0,2
0.9949034066501364,0.9946464860120664,6.89907225451071e-06,0.0026238205377577,0.0105489477399044,0.0026372929264901,0.0036715203293134,0.3953936474721629,0.4797685878431947,0.4803127651338048,0.0871122016091579,0.2951293679172688,0.0105489477399044,0.6155951594622314,0.8342085208264911,0.3953936474721629,1.0,1.0,0.002004008,1.0,2
0.9957583942759476,0.9956050645275888,8.699485476981126e-06,0.0029442913826275,0.0106030352728184,0.0029568686197431,0.0039150574354729,0.4404197180681158,0.468382998061335,0.4587979870721653,0.0820387424859424,0.2862615049204811,0.0106030352728184,0.6110497850547904,0.8454132566347088,0.4404197180681158,1.0,1.0,0.002004008,1.0,2
0.9974164890293246,0.9975462346947996,2.7584954812264326e-06,0.0016598642810023,0.0100443280715088,0.0016641834627976,0.0022811490729499,0.3403393943644747,0.5473647845464156,0.573914468458611,0.0785240547620005,0.2802213425508974,0.0100443280715088,0.5119720037563819,0.7183689488127541,0.3403393943644747,1.0,1.0,0.002004008,1.0,2
0.998000310061747,0.9981932531388537,1.830142760756775e-06,0.0013518985937468,0.0093695147999016,0.0013546052572399,0.0018446793530916,0.224448898,0.5398569733670363,0.5584519573230793,0.0891816236128598,0.2985908285787243,0.0106452313044645,0.5530950154660245,0.7892976126808275,0.444716762320429,1.0,1.0,0.002004008,1.0,2
0.9958778220876606,0.9957125258526166,7.514723181015365e-06,0.0027266118983891,0.0105946543757924,0.0027379019511831,0.0036483010858645,0.4329267982380884,0.4678823834556359,0.4649152465586773,0.0794754989710603,0.2819063108580621,0.0105946543757924,0.6025134878418373,0.846669590872308,0.4329267982380884,1.0,1.0,0.002004008,1.0,2
0.9976638232968326,0.9976496406255908,1.8134021585435657e-06,0.0013452819451888,0.0096874619340503,0.0013484332890022,0.0018547751221697,0.25250501,0.4762268537390866,0.4572391507127386,0.0818409187268266,0.2860784572084693,0.0096874619340503,0.6007271890551714,0.7934498113457269,0.25250501,1.0,1.0,0.002004008,1.0,2
0.9977292821921244,0.9978522701752532,2.199510373666832e-06,0.001475743590135,0.0095833252841508,0.0014791547491048,0.0020238946571393,0.2488822091015577,0.5304955318557996,0.5542563572748523,0.088847598866531,0.2980626504317404,0.0107261057756007,0.5621629356977728,0.7942554777586118,0.4579208792541641,1.0,1.0,0.002004008,1.0,2
0.9963621064018215,0.9969687733841328,6.16635548016174e-06,0.0024738089213437,0.0104324914410049,0.0024827869494895,0.0033615930265189,0.4034055076515585,0.4993061563510979,0.4954761666945932,0.0828440023159205,0.2878254759965005,0.0104324914410049,0.5768581598595558,0.7980350353901998,0.4034055076515585,1.0,1.0,0.002004008,1.0,2
0.9964187804256528,0.9963759550515688,4.187276885181197e-06,0.0020402746707042,0.0100711726500466,0.002047647894603,0.0028241191459259,0.3077773200152498,0.4883086505857174,0.5035290659494613,0.0982132117931622,0.3133840669031925,0.0100711726500466,0.6417943962383089,0.8868616596160908,0.3077773200152498,1.0,1.0,0.002004008,1.0,2
0.996690468554682,0.996558717708632,3.128998499043972e-06,0.0017653126316761,0.0098806846238251,0.0017711962629483,0.0024614328288835,0.2806042348002738,0.5366594607834855,0.5549494992930838,0.0866561772216407,0.2943717425029526,0.0098806846238251,0.5486561676059437,0.7424943819732289,0.2806042348002738,1.0,1.0,0.002004008,1.0,2
0.9965317187992636,0.9965211615588796,3.925206542146192e-06,0.0019781024411975,0.0101685854390872,0.0019850059466025,0.0027287355445297,0.32306031565949,0.4900152422428674,0.4603538170100227,0.0830871891871898,0.2882427597862442,0.0101685854390872,0.5886077490468073,0.789834537704119,0.32306031565949,1.0,1.0,0.002004008,1.0,2
0.9963141801167616,0.9962996436020672,4.122919867870686e-06,0.0020285690343594,0.010264872907319,0.0020360887762742,0.0027801152739205,0.3391730288032871,0.4887437943575987,0.4647054558142059,0.082344533978166,0.2869571865231963,0.010264872907319,0.5871725620740975,0.7880373609908475,0.3391730288032871,1.0,1.0,0.002004008,1.0,2
0.9969318832761602,0.9969439643659984,3.2079477237388e-06,0.0017858312426926,0.0102563650773162,0.0017913380315167,0.0024662730155219,0.3356287029183147,0.5339563310700746,0.5704364267829142,0.0762950258393514,0.2762128691163982,0.0102563650773162,0.5172932585906634,0.7612933001292725,0.3356287029183147,1.0,1.0,0.002004008,1.0,2
0.9972102606857176,0.9971267326493826,2.1873454344848587e-06,0.0014780863849263,0.0098511733822941,0.0014822295167818,0.0020601231956357,0.2767354854452312,0.5151742752529543,0.5253487867184695,0.0842648963451978,0.2902823737208874,0.0098511733822941,0.5634916413774127,0.7532340597512271,0.2767354854452312,1.0,1.0,0.002004008,1.0,2
0.9966910174996252,0.996782395235168,3.916407115637701e-06,0.0019762222571388,0.0101644639512042,0.0019828256419384,0.0027266766646655,0.3452911890451844,0.4934385206253703,0.480817537115576,0.0836693235484254,0.2892480677555548,0.0101644639512042,0.5861801614537964,0.7833603802131491,0.3452911890451844,1.0,1.0,0.002004008,1.0,2
0.9974759468698584,0.997478660317938,2.0948944546623222e-06,0.001443605243079,0.009693129436998,0.0014472738327308,0.0019901014514327,0.2536578608043376,0.4679653720254627,0.4580384448548723,0.083678629333205,0.2892591718556537,0.009693129436998,0.6183244565833035,0.8048529982118335,0.2536578608043376,1.0,1.0,0.002004008,1.0,2
0.9971330260968084,0.9970431585187114,2.326638789507771e-06,0.0015220166855866,0.0098546924218511,0.0015264124278238,0.0021225006423576,0.2771127084152485,0.5182125411597771,0.5278980190674323,0.0846542933662098,0.2909497607493298,0.0098546924218511,0.561514549707773,0.7545929388996672,0.2771127084152485,1.0,1.0,0.002004008,1.0,2
0.9967871681942458,0.996792145073948,3.468436218770584e-06,0.0018576756535277,0.0102542479516351,0.0018636881288448,0.0025713453176626,0.334669339,0.5333422101405416,0.5669213177909537,0.0772264199324917,0.2778856262899276,0.0102542479516351,0.5210317676015349,0.7545172444001891,0.334669339,1.0,1.0,0.002004008,1.0,2
0.9952564122937908,0.9951128897199136,6.172201838423519e-06,0.0024776255246221,0.0104414934383499,0.0024895127774112,0.0034385713323743,0.3736025634022919,0.4652948579980019,0.4684499725154207,0.0836667119539097,0.2891759990204552,0.0104414934383499,0.6214198627952853,0.8354163691723022,0.3736025634022919,1.0,1.0,0.002004008,1.0,2
0.9965977738620044,0.9965614947968858,3.44224007832071e-06,0.0018528220795653,0.0102951293530308,0.0018591623438182,0.0025460885879821,0.344492684325095,0.511710211753738,0.5498018752460864,0.0835898997669918,0.2891101723369388,0.0102951293530308,0.5649804743900168,0.8141750764514797,0.344492684325095,1.0,1.0,0.002004008,1.0,2
0.9966708840771872,0.9966580896487758,3.335396269134341e-06,0.001826293621084,0.010305979434613,0.001832392244172,0.0025112197227188,0.3483668137873353,0.50997292719065,0.5461142179756829,0.0832561378318656,0.2885406949457876,0.010305979434613,0.5658345706238799,0.8116731046216538,0.3483668137873353,1.0,1.0,0.002004008,1.0,2
0.3157340997478827,0.2153944840048962,0.0877114769954404,0.2628882669454544,0.0033983114506584,0.7849911109589409,0.7843497736192655,0.1138448042642678,0.6893623335761189,0.7273918301004482,0.0315251935777859,0.1660630222254938,0.0117147847027153,0.2557588124056414,0.2273522709912174,0.7929218826731456,0.8431206193995338,1.0,0.0051478833375837,0.3230216202157285,2
0.9958346336995288,0.9956523775688246,5.302764308907316e-06,0.0022675192007243,0.0105443290309719,0.0022770805119591,0.0031401782113386,0.3994333024519472,0.4751274133499015,0.4952938725041806,0.0836024891557122,0.2890770151739484,0.0105443290309719,0.6084228263085503,0.8496541314704882,0.3994333024519472,1.0,1.0,0.002004008,1.0,2
0.9951695734108033,0.9949355627400928,7.57573052008131e-06,0.0027512468371543,0.010574085007256,0.00276456136475,0.003774791297709,0.4127935675214331,0.4711804555814584,0.4740776780302053,0.0848278399466065,0.2911510104221368,0.010574085007256,0.6178297741572507,0.8475516415762264,0.4127935675214331,1.0,1.0,0.002004008,1.0,2
0.9970241634919368,0.9970125766676636,2.954773630309133e-06,0.0017142406736519,0.009683102,0.0017193797155079,0.0023656190925666,0.25250501,0.5311809956129719,0.5491019397420257,0.0749319473466699,0.2736771584568686,0.009683102,0.5152381888520012,0.7192405745466314,0.25250501,1.0,1.0,0.002004008,1.0,2
0.9976370568376626,0.9977309156996113,2.3052346251443925e-06,0.001510958125469,0.0096499305791002,0.0015145910594966,0.002075879394526,0.2562731013953382,0.5268079445859142,0.551614586678602,0.0884750155401583,0.2974366409112985,0.0107513124041158,0.5649197819784789,0.795047203896486,0.4618626884775137,1.0,1.0,0.002004008,1.0,2
0.996941956031365,0.9969188610894826,3.095958656250924e-06,0.0017581012563872,0.010215536786611,0.0017634948049063,0.002427690091121,0.3288985446442015,0.5310720654567723,0.568368284066638,0.0756217147464997,0.2749836840306458,0.010215536786611,0.5178036877388158,0.762542899674394,0.3288985446442015,1.0,1.0,0.002004008,1.0,2
0.9951983237019028,0.995038978052275,6.302075282145991e-06,0.0025035341713389,0.0104551374035107,0.0025156936057068,0.0034777510416725,0.3763713657449237,0.4663200682550962,0.4702296804022905,0.0842051069433297,0.2901035257267514,0.0104551374035107,0.6220409557362199,0.8369786267055114,0.3763713657449237,1.0,1.0,0.002004008,1.0,2
0.9967173334917496,0.9973698158891676,5.567956994475721e-06,0.002349623531517,0.0104308443203082,0.002357512566476,0.003188406581831,0.4128506277781273,0.4974730240910433,0.4643251077568542,0.0833955128989732,0.2887781409779057,0.0104308443203082,0.5805528262115602,0.7559987531460446,0.4128506277781273,1.0,1.0,0.002004008,1.0,2
0.9950640423718704,0.9946998828741764,7.307097043799986e-06,0.0027032362484386,0.0107443244672203,0.0027166374015123,0.003904563216516,0.461495565343106,0.4998285111454025,0.5027895991537391,0.0823297476825607,0.2869273312263111,0.0107443244672203,0.5741823189004822,0.8134852953101253,0.461495565343106,1.0,1.0,0.002004008,1.0,2
0.9957516248963127,0.9956429593128172,5.218343302834875e-06,0.0022754834687621,0.0104137819744272,0.0022853488501605,0.0031898553533631,0.379574541718038,0.4981829952086144,0.4747740501018257,0.0838815339175154,0.2896218156023085,0.0104137819744272,0.581369891138134,0.7861572463092871,0.379574541718038,1.0,1.0,0.002004008,1.0,2
0.9971445516537476,0.997055630112272,2.305852332076504e-06,0.0015154610582599,0.0098541672829029,0.0015198191039756,0.0021131921858218,0.2770564162166216,0.5177591470626455,0.527517602430218,0.0845961844592932,0.2908501679722399,0.0098541672829029,0.5618095869823215,0.7543901561928493,0.2770564162166216,1.0,1.0,0.002004008,1.0,2
0.9961209247007816,0.9967560618716764,7.236321313106045e-06,0.0026824820906228,0.0104610439734761,0.0026930944904722,0.0036705068122731,0.4165767938190041,0.5012969320778596,0.4910103897158438,0.0825533161492523,0.287314074516749,0.0104610439734761,0.573412911063644,0.7818652989178724,0.4165767938190041,1.0,1.0,0.002004008,1.0,2
0.9965700984564494,0.9965502072371466,3.820366114784038e-06,0.0019533595211087,0.010150469157428,0.0019600893614303,0.0026929246844987,0.3203800693675894,0.4840057089914188,0.4621451301755228,0.0847150999986983,0.2909177989401408,0.010150469157428,0.601015042865144,0.8084724334874314,0.3203800693675894,1.0,1.0,0.002004008,1.0,2
0.9964133062457085,0.9964494428482754,4.133616601362772e-06,0.0020307549301344,0.0102479277375094,0.0020380986124689,0.002788296912935,0.3470800501975225,0.4923945817847043,0.4748230670908181,0.082902868338037,0.2879217973474182,0.0102479277375094,0.5847311242443279,0.7836163440367889,0.3470800501975225,1.0,1.0,0.002004008,1.0,2
0.9959403378224811,0.9959859205554958,8.03372240143667e-06,0.002817211846899,0.0105691444981729,0.0028288811093594,0.003749746139904,0.4354074924022089,0.5233477894120465,0.5164909306216141,0.0846187561001298,0.2908913687410878,0.0105691444981729,0.5562042060678233,0.7447849607306309,0.4354074924022089,1.0,1.0,0.002004008,1.0,2
0.9975976437063448,0.9975831618471896,1.9168677194288406e-06,0.0013831581003899,0.0096853792585309,0.0013864922333609,0.0019073658045546,0.25250501,0.4790522231609141,0.4751450295803889,0.0819963093416552,0.2863498046951276,0.0096853792585309,0.5977657740606553,0.8048273530334412,0.25250501,1.0,1.0,0.002004008,1.0,2
0.996270791652803,0.9962782579052162,4.610532348279687e-06,0.0021441465177509,0.0102272585425569,0.0021521972240011,0.0029723308589436,0.3311391297659487,0.5118514484106849,0.4763480566399094,0.0846925677675777,0.2910123923063492,0.0102272585425569,0.5690229510293301,0.7686121559765019,0.3311391297659487,1.0,1.0,0.002004008,1.0,2
0.9973402369200212,0.9973384690186702,2.4095166924538178e-06,0.0015474871481337,0.009675433,0.0015516372149356,0.0021521563981057,0.250501002,0.480922011734527,0.4760080030558264,0.0813101594942102,0.2851469226494784,0.009675433,0.5934814686817906,0.8495757251622695,0.250501002,1.0,1.0,0.002004008,1.0,2
0.9951529361201024,0.9949054358204862,6.303252805838025e-06,0.0024952767692074,0.0105492134069565,0.0025075836512415,0.0034887452279727,0.395448092943103,0.4743143487653805,0.4892381258183462,0.0861460417451829,0.2934656518904585,0.0105492134069565,0.6187297663120224,0.8492173108548349,0.395448092943103,1.0,1.0,0.002004008,1.0,2
0.9968730627287464,0.9968752827997296,3.2865078046550844e-06,0.0018095393726355,0.0102546634207635,0.0018152303092555,0.0025020936735847,0.334669339,0.5335534547366056,0.5686913653798077,0.0766631300127348,0.2768747568767569,0.0102546634207635,0.5189288457911221,0.7582778575793739,0.334669339,1.0,1.0,0.002004008,1.0,2
0.9975670490635462,0.9975641425118402,1.981470574204894e-06,0.0014072631604367,0.0096784498479197,0.0014106958552603,0.0019503863928714,0.25128934303089,0.4689673442610383,0.4638446336680633,0.0811154643322447,0.284803902364342,0.0096784498479197,0.6075370665442485,0.8373771674755816,0.25128934303089,1.0,1.0,0.002004008,1.0,2
0.9951396700945414,0.994848685002243,8.429989394924703e-06,0.0028916124867063,0.0106970062069054,0.0029056870637307,0.0040617120030236,0.4544552555080206,0.4925392092236468,0.4905033396543755,0.0860103074498747,0.2931686056216974,0.0106970062069054,0.5960742136489933,0.8227219194186934,0.4544552555080206,1.0,1.0,0.002004008,1.0,2
0.997741609784632,0.997868491403498,2.1853784085690493e-06,0.0014710365283462,0.0095744222775993,0.0014744180430544,0.0020169459534682,0.2478942822023131,0.5309884448238721,0.5546094778629936,0.0888974013904622,0.2981463279661767,0.0107227364522011,0.5617944331557883,0.7941496491905106,0.4573939849079003,1.0,1.0,0.002004008,1.0,2
0.9952745600280436,0.9950361256065524,5.999482949672214e-06,0.0024319809370866,0.0105471307181882,0.0024436972265687,0.0034004830310102,0.3950208948926363,0.4744516692611842,0.4911055559120775,0.0855014552204666,0.2923610106083593,0.0105471307181882,0.6162239500093897,0.8494445586327565,0.3950208948926363,1.0,1.0,0.002004008,1.0,2
0.9983252485789624,0.9982862644128768,8.744843717399047e-07,0.0009314797202977,0.0087652371030403,0.0009330632864864,0.0012922381559589,0.1614231450882272,0.505194463107259,0.5191342352550845,0.0941717439866819,0.3060628516838772,0.0101256421927452,0.6053502356564351,0.8518707087482943,0.3208422827108387,1.0,1.0,0.002004008,1.0,2
0.9984733317488346,0.9984648476125368,7.668789006380366e-07,0.0008729355784049,0.0086441651616193,0.0008742842811551,0.001210059471072,0.151092978624423,0.5095623869676026,0.5496144401848737,0.1030323190130869,0.3204656065500472,0.0100038479415452,0.6285828142250081,0.883076411994125,0.3001819494610583,1.0,1.0,0.002004008,1.0,2
0.9972421878962642,0.9971973115131216,2.281275854291502e-06,0.0015090681216195,0.0097884914002761,0.0015132419671451,0.0020946871995433,0.2677386123034453,0.5216973513298704,0.5316149464955118,0.0873271025919933,0.2954242626875711,0.0097884914002761,0.566228041320013,0.7678837063504016,0.2677386123034453,1.0,1.0,0.002004008,1.0,2
0.9967120948838298,0.9967039269882212,3.429997616076956e-06,0.0018517469844696,0.0102256746346804,0.0018578549224911,0.0025591509277044,0.3321646873050639,0.5312198828957814,0.5779629262766027,0.0832006833353587,0.2884452846144709,0.0102256746346804,0.5433557266668041,0.7916477329234538,0.3321646873050639,1.0,1.0,0.002004008,1.0,2
0.9974504636605096,0.9974515523427088,2.210023150740413e-06,0.0014817373561308,0.009675433,0.0014855474640754,0.0020604828302754,0.250501002,0.4720230806171251,0.462033953777726,0.0809298146723382,0.2844792541114472,0.009675433,0.6032460880862378,0.849941266470231,0.250501002,1.0,1.0,0.002004008,1.0,2
0.996675224849374,0.9966310443798267,3.603638774406155e-06,0.0018911179244445,0.0101636126334401,0.0018974592826216,0.0026185400943099,0.321493595987272,0.5270146076866425,0.5606354002378297,0.0766143335947193,0.2767365725800931,0.0101636126334401,0.5250545027944415,0.7524673371987624,0.321493595987272,1.0,1.0,0.002004008,1.0,2
0.9968426352909484,0.996959540440952,3.955335096617506e-06,0.0019887239577388,0.0099991148441899,0.0019950249630287,0.002631849675817,0.3339864132830956,0.5072672604894681,0.537225844003751,0.0853294088628372,0.2921113218829477,0.0099991148441899,0.575856461145913,0.8336110756742473,0.3339864132830956,1.0,1.0,0.002004008,1.0,2
