sport_median,sport_std,sport_entropy,sport_cv,sport_cvq,sport_rte,tcp_seq_median,tcp_seq_mean,tcp_seq_std,tcp_seq_entropy,tcp_seq_cv,tcp_seq_cvq,tcp_seq_rte,tcp_window_median,tcp_window_entropy,tcp_window_cvq,tcp_window_rte,Label1
0.997517679,0.001422248,0.009682477,0.001425769,0.001962925,0.252341757,0.48037239,0.490577053,0.28639906,0.009682477,0.596274716,0.819968379,0.252341757,1,0,0,0.002004008,2
0.998116846,0.00110171,0.00893464,0.001104043,0.001529321,0.17968171,0.505957562,0.544786997,0.315323671,0.009840919,0.622677924,0.885453269,0.274552837,1,0,0,0.002004008,2
0.996573363,0.001979131,0.010236263,0.001985963,0.002746576,0.332311414,0.534496902,0.568173331,0.282890236,0.010236263,0.529249058,0.751583549,0.332311414,1,0,0,0.002004008,2
0.996436485,0.001836006,0.009945676,0.001842311,0.002544299,0.290147355,0.538796107,0.578471555,0.286882641,0.009945676,0.532212657,0.729729161,0.290147355,1,0,0,0.002004008,2
0.996429688,0.001838595,0.009944264,0.00184492,0.002548143,0.289954139,0.539179178,0.578816761,0.287200178,0.009944264,0.532427466,0.729010597,0.289954139,1,0,0,0.002004008,2
0.997830589,0.001123748,0.009148182,0.001126126,0.001559941,0.19648664,0.503500942,0.489880124,0.284004986,0.010456365,0.564157524,0.789087577,0.389291444,1,0,0,0.002004008,2
0.99617422,0.002212817,0.010249786,0.002221345,0.003073007,0.334222111,0.521412474,0.483574528,0.292184313,0.010249786,0.560371052,0.759782568,0.334222111,1,0,0,0.002004008,2
0.997204212,0.001916289,0.01003304,0.001921975,0.002634187,0.340913884,0.497616461,0.500006265,0.291365634,0.01003304,0.585573647,0.794228542,0.340913884,1,0,0,0.002004008,2
0.996801831,0.001654453,0.009916976,0.001659635,0.002288272,0.286310644,0.517794911,0.514543282,0.289592952,0.009916976,0.55933206,0.771420972,0.286310644,1,0,0,0.002004008,2
0.996196321,0.002137918,0.010165803,0.002145993,0.002963897,0.322056572,0.484975532,0.501697994,0.311534389,0.010165803,0.642241511,0.884629836,0.322056572,1,0,0,0.002004008,2
0.996048995,0.002094791,0.01002646,0.002102767,0.002878813,0.30161111,0.520966701,0.541036347,0.294531867,0.01002646,0.565372044,0.815695221,0.30161111,1,0,0,0.002004008,2
0.997270816,0.001548983,0.009703944,0.001553244,0.002132599,0.255440063,0.466881501,0.466410748,0.294401993,0.009703944,0.630583781,0.823872546,0.255440063,1,0,0,0.002004008,2
0.996927372,0.00161483,0.009963489,0.001619633,0.002232375,0.292442137,0.516589345,0.547689485,0.276575384,0.009963489,0.535470389,0.763168106,0.292442137,1,0,0,0.002004008,2
0.996910763,0.00175371,0.010201864,0.00175909,0.002421233,0.326899066,0.530153366,0.567762457,0.274610517,0.010201864,0.518000606,0.762971361,0.326899066,1,0,0,0.002004008,2
0.99724874,0.001598077,0.009684552,0.001602512,0.002205004,0.252714572,0.5353195,0.544396189,0.304738436,0.009684552,0.56926288,0.79397341,0.252714572,1,0,0,0.002004008,2
0.997212862,0.001620721,0.009653395,0.001625264,0.002254226,0.248394223,0.493373465,0.49643716,0.286922968,0.009680356,0.581504518,0.850162159,0.251216512,1,0,0,0.002004008,2
0.996854745,0.001756314,0.010184918,0.001761955,0.002411128,0.331013528,0.515378152,0.551338887,0.290058753,0.010367044,0.562894188,0.810253141,0.362388131,1,0,0,0.002004008,2
0.995603332,0.002945822,0.010602983,0.002958412,0.003917119,0.440412165,0.468414791,0.458814488,0.286347844,0.010602983,0.611191269,0.845405561,0.440412165,1,0,0,0.002004008,2
0.997138912,0.001936444,0.010022869,0.001942297,0.002631368,0.339083306,0.500362342,0.510811703,0.291557425,0.010022869,0.582765693,0.805844529,0.339083306,1,0,0,0.002004008,2
0.997002909,0.001653723,0.009745206,0.001658649,0.002289535,0.261481905,0.524448386,0.543789984,0.281556274,0.009745206,0.537194264,0.735699364,0.261481905,1,0,0,0.002004008,2
0.995210655,0.002786503,0.010585489,0.002799287,0.003779809,0.422757407,0.469498189,0.468299373,0.287542977,0.010585489,0.612354476,0.846960079,0.422757407,1,0,0,0.002004008,2
0.997630146,0.001356389,0.009686851,0.001359594,0.001870197,0.25250501,0.47705538,0.462489964,0.286158029,0.009686851,0.599858768,0.796786221,0.25250501,1,0,0,0.002004008,2
0.996558705,0.001948501,0.010150576,0.001955198,0.002685702,0.320430881,0.483902834,0.460865101,0.290236134,0.010150576,0.599742293,0.806083089,0.320430881,1,0,0,0.002004008,2
0.996876572,0.001609582,0.009861707,0.001614481,0.002246836,0.277864619,0.524268652,0.53297935,0.292280049,0.009861707,0.557573655,0.757301564,0.277864619,1,0,0,0.002004008,2
0.996799322,0.001709116,0.010034494,0.001714391,0.002355597,0.302471492,0.519813249,0.562217027,0.271162232,0.010034494,0.52161254,0.769631627,0.302471492,1,0,0,0.002004008,2
0.997085271,0.001861398,0.009964299,0.001867007,0.002497136,0.316410545,0.509063103,0.538555191,0.293120535,0.01030793,0.575805281,0.820815389,0.386524313,1,0,0,0.002004008,2
0.997282048,0.001576027,0.009677959,0.001580335,0.002188837,0.250905967,0.489471513,0.486514831,0.286045088,0.009677959,0.584517041,0.837318442,0.250905967,1,0,0,0.002004008,2
0.997900569,0.001128642,0.009202693,0.001130981,0.00156261,0.203085094,0.490704691,0.467397449,0.285517607,0.010086221,0.582172561,0.80119139,0.316230691,1,0,0,0.002004008,2
0.997487258,0.001434566,0.009685292,0.001438164,0.001977963,0.25280301,0.482496103,0.494643485,0.287492561,0.009685292,0.59581973,0.819278564,0.25280301,1,0,0,0.002004008,2
0.995469256,0.002719286,0.010566265,0.002731381,0.003686219,0.417445241,0.475011478,0.480166659,0.295840073,0.010566265,0.622811877,0.847000172,0.417445241,1,0,0,0.002004008,2
0.997111905,0.002404861,0.010454528,0.002413477,0.003283804,0.416513271,0.495754432,0.465328101,0.288354797,0.010454528,0.58175986,0.75813726,0.416513271,1,0,0,0.002004008,2
0.996859743,0.001818537,0.010254586,0.001824288,0.002515038,0.334669339,0.533513969,0.568360513,0.277063706,0.010254586,0.519321918,0.757574934,0.334669339,1,0,0,0.002004008,2
0.996698666,0.002690805,0.01046683,0.00270156,0.00368671,0.417490214,0.50075852,0.490754736,0.287228863,0.01046683,0.57387884,0.78193173,0.417490214,1,0,0,0.002004008,2
0.997860671,0.001231769,0.009317655,0.001234539,0.001700609,0.217153342,0.492039163,0.519213953,0.300793546,0.009761674,0.610651815,0.845480732,0.263634239,1,0,0,0.002004008,2
0.996718671,0.001699436,0.009932343,0.001704883,0.002347074,0.288531884,0.518725875,0.51236405,0.289509463,0.009932343,0.558167558,0.775710664,0.288531884,1,0,0,0.002004008,2
0.996862074,0.001930859,0.010105791,0.001937074,0.002584425,0.339336618,0.50826865,0.54103817,0.290811223,0.010105791,0.572179807,0.82702917,0.339336618,1,0,0,0.002004008,2
0.996981008,0.001784876,0.010052179,0.00179043,0.00246802,0.308742032,0.540831209,0.586506531,0.29032287,0.010255328,0.536798128,0.783350007,0.343738019,1,0,0,0.002004008,2
0.997055573,0.001906723,0.010076893,0.001912574,0.002642853,0.335752103,0.491347802,0.47886074,0.289995375,0.010076893,0.590235013,0.78713967,0.335752103,1,0,0,0.002004008,2
0.995233031,0.003015782,0.010640727,0.003029548,0.004039011,0.446732489,0.525982289,0.529618249,0.290611485,0.010640727,0.553007512,0.746081301,0.446732489,1,0,0,0.002004008,2
0.997347413,0.002390392,0.010293263,0.002398495,0.003235324,0.380613237,0.508260224,0.503978749,0.289685531,0.01049535,0.569941994,0.784782331,0.421846638,1,0,0,0.002004008,2
0.996601177,0.001745925,0.009877452,0.001751674,0.002435589,0.280075634,0.534900166,0.550484842,0.294147992,0.009877452,0.550021618,0.74696199,0.280075634,1,0,0,0.002004008,2
0.997000065,0.00165059,0.00973074,0.001655541,0.002262403,0.259015314,0.484329956,0.484812354,0.304958904,0.00973074,0.62966863,0.85728297,0.259015314,1,0,0,0.002004008,2
0.996743328,0.002025056,0.010006719,0.00203181,0.002703652,0.327249482,0.51006822,0.540773397,0.293013388,0.010006719,0.574489457,0.831219764,0.327249482,1,0,0,0.002004008,2
0.996372169,0.002105487,0.010247286,0.002113404,0.002941642,0.36301507,0.496735848,0.481406776,0.290321297,0.010247286,0.584476745,0.784734363,0.36301507,1,0,0,0.002004008,2
0.995517387,0.002304757,0.010442453,0.002314958,0.003232598,0.382426127,0.498432198,0.473631877,0.289501363,0.010442453,0.580834883,0.786402271,0.382426127,1,0,0,0.002004008,2
0.996775952,0.001693957,0.009968347,0.001699217,0.002345048,0.292909365,0.522179261,0.552070752,0.278007972,0.009968347,0.532228613,0.765532397,0.292909365,1,0,0,0.002004008,2
0.996432622,0.002119468,0.010338752,0.002127306,0.002889197,0.360047677,0.492944968,0.468236107,0.287198751,0.010338752,0.582628604,0.778145508,0.360047677,1,0,0,0.002004008,2
0.997563024,0.001394631,0.009684748,0.001398021,0.001923296,0.25250501,0.479908068,0.480568979,0.286432,0.009684748,0.596868719,0.808273775,0.25250501,1,0,0,0.002004008,2
0.99706076,0.001660233,0.009703126,0.001665106,0.002293343,0.254667874,0.492443191,0.4939598,0.295763532,0.009703126,0.600636041,0.858342739,0.254667874,1,0,0,0.002004008,2
0.997436365,0.001474187,0.009683102,0.001477978,0.002033486,0.25250501,0.497293782,0.508877423,0.291820048,0.009683102,0.587366518,0.810757447,0.25250501,1,0,0,0.002004008,2
0.995478652,0.002349413,0.010373974,0.002359953,0.003244685,0.359900763,0.460221464,0.459642843,0.284586005,0.010373974,0.618346299,0.827685322,0.359900763,1,0,0,0.002004008,2
0.996763455,0.001804898,0.010125152,0.001810677,0.002495935,0.316082553,0.532497641,0.579847764,0.281785489,0.010125152,0.52905014,0.777091015,0.316082553,1,0,0,0.002004008,2
0.997224853,0.001610751,0.009676369,0.00161523,0.002238422,0.250745601,0.491663813,0.494926538,0.286124721,0.009676369,0.581985733,0.845197271,0.250745601,1,0,0,0.002004008,2
0.9966762,0.001841666,0.010258287,0.001847782,0.002540308,0.337803709,0.524270879,0.568222478,0.288425446,0.010258287,0.550577197,0.799047344,0.337803709,1,0,0,0.002004008,2
0.997244622,0.001602053,0.009675433,0.001606485,0.002228236,0.250501002,0.488307207,0.487605022,0.285701019,0.009675433,0.585377842,0.849272364,0.250501002,1,0,0,0.002004008,2
0.997343425,0.001691159,0.010007216,0.001695843,0.002328454,0.329826524,0.548562138,0.577344132,0.283237111,0.010007216,0.516313896,0.71538986,0.329826524,1,0,0,0.002004008,2
0.998247466,0.001350209,0.0093519,0.001352867,0.001840322,0.223170963,0.541522305,0.560653986,0.299736662,0.010633713,0.553546683,0.792040222,0.442387157,1,0,0,0.002004008,2
0.997401717,0.002559025,0.010399829,0.002567889,0.003450463,0.40704048,0.5061817,0.490287864,0.288340264,0.010399829,0.569654318,0.778040986,0.40704048,1,0,0,0.002004008,2
0.995421123,0.002664271,0.010651448,0.002676505,0.003792637,0.446717738,0.50356255,0.502396949,0.287595589,0.010651448,0.571129468,0.802548055,0.446717738,1,0,0,0.002004008,2
0.997209051,0.001708611,0.009928692,0.001713649,0.002357626,0.293635318,0.541163655,0.582291929,0.292080855,0.010324765,0.539710581,0.784835376,0.361866076,1,0,0,0.002004008,2
0.996813585,0.002415059,0.010302557,0.00242388,0.003312455,0.368710874,0.541499807,0.577412274,0.283771008,0.010302557,0.5240972,0.75224858,0.368710874,1,0,0,0.002004008,2
0.996276067,0.002156506,0.010252897,0.002164614,0.002994873,0.334669339,0.524741015,0.506472492,0.288937899,0.010252897,0.550775666,0.754270451,0.334669339,1,0,0,0.002004008,2
0.997171801,0.001671679,0.009966062,0.001676404,0.002308527,0.293984886,0.512419339,0.542661221,0.294063148,0.010770508,0.573867138,0.800319475,0.458122413,1,0,0,0.002004008,2
0.996638497,0.001831469,0.009941855,0.001837564,0.002537295,0.300907233,0.549388586,0.584432922,0.291424523,0.009941855,0.530435946,0.711296523,0.300907233,1,0,0,0.002004008,2
0.997795311,0.001142971,0.009185315,0.00114543,0.001586534,0.200081635,0.504325714,0.4925222,0.283783143,0.010483987,0.562797642,0.785930129,0.396181852,1,0,0,0.002004008,2
0.994659962,0.003052508,0.010687714,0.003067952,0.004226133,0.453411826,0.504531323,0.508342711,0.287467921,0.010687714,0.571176046,0.762231657,0.453411826,1,0,0,0.002004008,2
0.997243645,0.001904118,0.010039182,0.001909704,0.002635889,0.34201934,0.495958269,0.49348104,0.291249815,0.010039182,0.587269325,0.787213839,0.34201934,1,0,0,0.002004008,2
0.996718422,0.001692869,0.009869826,0.001698248,0.002364473,0.278805548,0.529760653,0.537223158,0.293450994,0.009869826,0.553931108,0.760234419,0.278805548,1,0,0,0.002004008,2
0.997405075,0.002555425,0.010399895,0.002564266,0.003445572,0.407064155,0.506090894,0.489927277,0.288352308,0.010399895,0.569781801,0.777715972,0.407064155,1,0,0,0.002004008,2
0.997505296,0.002447995,0.010401858,0.002456129,0.003299628,0.407770682,0.503380997,0.479166435,0.288711713,0.010401858,0.573586229,0.768016692,0.407770682,1,0,0,0.002004008,2
0.636553428,0.122723266,0.007140398,0.363522204,0.363755546,0.266297841,0.613625133,0.653804063,0.230639138,0.010975948,0.398662937,0.514593674,0.579487631,0.641842037,0.000277709,0.354623869,0.002728984,2
0.994675703,0.002829619,0.010564559,0.002844013,0.003903404,0.406897976,0.474119949,0.478268843,0.298611739,0.010564559,0.629818109,0.847382864,0.406897976,1,0,0,0.002004008,2
0.997246218,0.001543277,0.009732935,0.001547532,0.002136847,0.259520122,0.531788883,0.527450542,0.270686083,0.009732935,0.509070827,0.711592216,0.259520122,1,0,0,0.002004008,2
0.99754409,0.00141373,0.009680188,0.001417201,0.001955798,0.251743539,0.473889479,0.475381683,0.285492333,0.009680188,0.602676515,0.829863966,0.251743539,1,0,0,0.002004008,2
0.997770479,0.001219417,0.009309996,0.001222142,0.001686699,0.214258455,0.490549126,0.484859499,0.285943835,0.009993767,0.583099725,0.811995961,0.301822937,1,0,0,0.002004008,2
0.997153717,0.001615856,0.009716767,0.001620462,0.002234703,0.257244091,0.534479311,0.543316518,0.302801311,0.009716767,0.566510918,0.788054013,0.257244091,1,0,0,0.002004008,2
0.996088654,0.002089703,0.010092829,0.002097654,0.002872312,0.311975167,0.518389675,0.552867334,0.294701949,0.010092829,0.568480345,0.820616141,0.311975167,1,0,0,0.002004008,2
0.996250761,0.002733306,0.010543043,0.002744248,0.003643932,0.431185337,0.519539668,0.508032246,0.290629832,0.010543043,0.559859437,0.746191673,0.431185337,1,0,0,0.002004008,2
0.996772027,0.002357963,0.010295484,0.002366533,0.003238969,0.363862232,0.540240059,0.575098235,0.283400908,0.010295484,0.524634528,0.750830023,0.363862232,1,0,0,0.002004008,2
0.996747916,0.002025708,0.010139051,0.002032666,0.002808486,0.346962855,0.484006995,0.479805641,0.288843783,0.010139051,0.597237526,0.796068553,0.346962855,1,0,0,0.002004008,2
0.996086619,0.002070186,0.010023315,0.00207799,0.00284473,0.301223894,0.521220793,0.536083955,0.293838004,0.010023315,0.563768498,0.81305552,0.301223894,1,0,0,0.002004008,2
0.996927391,0.002389219,0.01027821,0.002397803,0.003270909,0.367583201,0.545429474,0.590867359,0.286949936,0.01027821,0.526145884,0.769097402,0.367583201,1,0,0,0.002004008,2
0.995717959,0.002269387,0.010551972,0.00227873,0.003129835,0.403599915,0.47320681,0.491188585,0.285321567,0.010551972,0.602950908,0.849565694,0.403599915,1,0,0,0.002004008,2
0.997644129,0.001563106,0.009693092,0.001567162,0.002147009,0.264813557,0.541797922,0.574250984,0.295434875,0.010457242,0.545267185,0.787669278,0.396452189,1,0,0,0.002004008,2
0.997384671,0.002577297,0.010399495,0.002586281,0.003475285,0.406920313,0.5066426,0.49211807,0.288279137,0.010399495,0.56900726,0.779690642,0.406920313,1,0,0,0.002004008,2
0.994590599,0.00300315,0.010695281,0.003018579,0.004211188,0.454108595,0.470961363,0.469938515,0.282186145,0.010695281,0.599190991,0.809494267,0.454108595,1,0,0,0.002004008,2
0.994089443,0.003131362,0.010726312,0.003148721,0.004465309,0.458727398,0.474133223,0.47526702,0.286638598,0.010726312,0.604541175,0.795467946,0.458727398,1,0,0,0.002004008,2
0.996241482,0.002088606,0.010150347,0.002096378,0.00288863,0.31992677,0.522027212,0.491164446,0.290959156,0.010150347,0.5573694,0.773974162,0.31992677,1,0,0,0.002004008,2
0.998233385,0.001328755,0.009325465,0.001331366,0.001812755,0.220164749,0.538784345,0.555159452,0.298806304,0.010612392,0.554717039,0.79298609,0.436499989,1,0,0,0.002004008,2
0.994635186,0.002693805,0.01075316,0.002707308,0.003911961,0.462814489,0.501964914,0.505668881,0.287307862,0.01075316,0.57237721,0.811412342,0.462814489,1,0,0,0.002004008,2
0.996677425,0.001908345,0.010202686,0.001914721,0.002645747,0.327551682,0.538214335,0.582318846,0.286357476,0.010202686,0.532033464,0.770345368,0.327551682,1,0,0,0.002004008,2
0.996824134,0.001913641,0.010139938,0.001919842,0.002571666,0.340819884,0.508677127,0.542364018,0.290427111,0.010139938,0.570967324,0.824860397,0.340819884,1,0,0,0.002004008,2
0.997753662,0.001165665,0.009229154,0.00116822,0.001617929,0.204325792,0.505299418,0.495641366,0.283521241,0.010516597,0.561192201,0.782202529,0.404316485,1,0,0,0.002004008,2
0.995785643,0.002228678,0.01034503,0.002238064,0.003064629,0.353671043,0.471341884,0.46207616,0.284734469,0.01034503,0.60464723,0.809931482,0.353671043,1,0,0,0.002004008,2
0.996978165,0.001667268,0.009777744,0.001672592,0.002314704,0.270479678,0.514709242,0.499115606,0.286431983,0.010496515,0.556455454,0.762361127,0.397691916,1,0,0,0.002004008,2
0.995514882,0.003023982,0.010600315,0.003037205,0.004022372,0.440026572,0.470037854,0.459656889,0.290755507,0.010600315,0.618414115,0.845012695,0.440026572,1,0,0,0.002004008,2
0.99616147,0.00215533,0.010284558,0.00216364,0.002973331,0.340969973,0.50794471,0.477078811,0.289752365,0.010284558,0.570775563,0.770346766,0.340969973,1,0,0,0.002004008,2
0.997795154,0.001277696,0.009321996,0.001280693,0.001764102,0.217693412,0.528198633,0.523066524,0.265420223,0.009760474,0.502675087,0.700916962,0.263464217,1,0,0,0.002004008,2
0.996811093,0.001832262,0.010207592,0.001838127,0.002536164,0.32814335,0.538124737,0.583681734,0.284143922,0.010207592,0.527979083,0.77464455,0.32814335,1,0,0,0.002004008,2
0.996053733,0.002109485,0.010342636,0.002117799,0.002892709,0.352686099,0.49218164,0.469486929,0.286952599,0.010342636,0.58302733,0.784157926,0.352686099,1,0,0,0.002004008,2
0.997184819,0.001636696,0.009675505,0.001641307,0.002276496,0.25051191,0.492986202,0.494952112,0.286077604,0.009675505,0.580295498,0.849104354,0.25051191,1,0,0,0.002004008,2
0.997211532,0.00160587,0.009696437,0.001610374,0.002217698,0.254382275,0.535101422,0.544076163,0.304049548,0.009696437,0.568198324,0.79184835,0.254382275,1,0,0,0.002004008,2
0.99650191,0.002039739,0.010185458,0.002047006,0.002750892,0.342744686,0.498041884,0.498030757,0.288970516,0.010185458,0.580269855,0.805067349,0.342744686,1,0,0,0.002004008,2
0.996697827,0.001815869,0.010109026,0.001821773,0.002509722,0.313438164,0.523565968,0.560311135,0.274024459,0.010109026,0.523333344,0.758690129,0.313438164,1,0,0,0.002004008,2
0.996714694,0.001947482,0.010213627,0.001954024,0.002699489,0.335736917,0.535424872,0.563566148,0.280993493,0.010213627,0.524876417,0.737785348,0.335736917,1,0,0,0.002004008,2
0.995981986,0.002152989,0.010033496,0.002161342,0.002956489,0.303526952,0.519931144,0.553265275,0.296189805,0.010033496,0.56967587,0.822799319,0.303526952,1,0,0,0.002004008,2
0.996161835,0.00207549,0.010318196,0.002083459,0.002838339,0.347852169,0.491210512,0.46898644,0.2867435,0.010318196,0.583753946,0.784219566,0.347852169,1,0,0,0.002004008,2
0.996777477,0.001919771,0.010121542,0.001926049,0.002650649,0.326649971,0.486606663,0.464828155,0.288440131,0.010121542,0.592787204,0.792590695,0.326649971,1,0,0,0.002004008,2
0.998305979,0.000986602,0.008852956,0.000988399,0.001364577,0.172200583,0.50462483,0.550355285,0.318782756,0.009861586,0.631155078,0.881355844,0.277786033,1,0,0,0.002004008,2
0.99710342,0.001947398,0.010017341,0.001953342,0.002629836,0.338088334,0.501854808,0.516684769,0.291661669,0.010017341,0.581239489,0.812158152,0.338088334,1,0,0,0.002004008,2
0.997191983,0.001632177,0.009675594,0.001636765,0.002269903,0.250543124,0.492759655,0.494949864,0.286064673,0.009675594,0.580542377,0.848411448,0.250543124,1,0,0,0.002004008,2
0.998455979,0.000872762,0.008644895,0.000874153,0.001209975,0.152943239,0.518764393,0.521909163,0.273219654,0.009918771,0.526699649,0.718265014,0.28591749,1,0,0,0.002004008,2
0.9974257,0.001674783,0.010014844,0.001679302,0.002304079,0.333201845,0.548465679,0.576516763,0.282281516,0.010014844,0.514665638,0.715867614,0.333201845,1,0,0,0.002004008,2
0.997276933,0.001580924,0.009683102,0.001585267,0.002181103,0.25250501,0.529891681,0.539326894,0.302950214,0.009683102,0.571960277,0.796751128,0.25250501,1,0,0,0.002004008,2
0.996837031,0.001630367,0.009863372,0.001635385,0.002276349,0.278043093,0.525706138,0.53418546,0.292595808,0.009863372,0.556638239,0.757944486,0.278043093,1,0,0,0.002004008,2
0.99722987,0.001545368,0.00970958,0.001549669,0.002123138,0.25610718,0.486427151,0.493752486,0.296873497,0.00970958,0.610145796,0.841572549,0.25610718,1,0,0,0.002004008,2
0.997024967,0.001933221,0.009984075,0.001939205,0.002571161,0.327016842,0.507854987,0.537574094,0.292481178,0.010128096,0.575915507,0.828389049,0.356402431,1,0,0,0.002004008,2
0.997085501,0.001501007,0.009864558,0.001505288,0.002087691,0.278733691,0.514619263,0.52197694,0.289877745,0.009864558,0.563304335,0.756788249,0.278733691,1,0,0,0.002004008,2
0.997330546,0.001627137,0.009869673,0.001631502,0.002247386,0.280656978,0.514641934,0.542898913,0.295371323,0.010834474,0.574015111,0.79765925,0.474867423,1,0,0,0.002004008,2
0.996427963,0.002048173,0.010214312,0.002055596,0.002770371,0.343989926,0.49666309,0.492042224,0.288500296,0.010214312,0.580929044,0.80062845,0.343989926,1,0,0,0.002004008,2
0.994062228,0.002990323,0.010754438,0.003006956,0.004331387,0.462925852,0.481808462,0.485787826,0.284199615,0.010754438,0.590151557,0.79246535,0.462925852,1,0,0,0.002004008,2
0.997386903,0.001507301,0.009683102,0.001511263,0.002079282,0.25250501,0.507406801,0.518323924,0.295273018,0.009683102,0.582586959,0.806412193,0.25250501,1,0,0,0.002004008,2
0.997589812,0.00140135,0.009675433,0.001404744,0.0019484,0.250501002,0.461142973,0.44494885,0.283662942,0.009675433,0.615184613,0.850388189,0.250501002,1,0,0,0.002004008,2
0.997156316,0.001776782,0.009941001,0.001781948,0.002409925,0.303915038,0.51048641,0.539711043,0.293873775,0.010519797,0.575675422,0.811892695,0.422011553,1,0,0,0.002004008,2
0.997285554,0.001521397,0.009704326,0.001525546,0.002091731,0.255392348,0.485576699,0.493945246,0.294844003,0.009704326,0.607046461,0.836749416,0.255392348,1,0,0,0.002004008,2
0.996293977,0.002133401,0.010223462,0.002141377,0.002956567,0.330616309,0.510438318,0.475312989,0.290833155,0.010223462,0.570290382,0.769985563,0.330616309,1,0,0,0.002004008,2
0.997272948,0.001583592,0.009683102,0.001587948,0.002184792,0.25250501,0.530706374,0.540087893,0.303228381,0.009683102,0.571575242,0.796401079,0.25250501,1,0,0,0.002004008,2
0.995848176,0.002139082,0.010525582,0.002147744,0.002982072,0.393875898,0.47764819,0.500322443,0.286708722,0.010525582,0.600416759,0.84523345,0.393875898,1,0,0,0.002004008,2
0.996467886,0.002130313,0.010196185,0.002138047,0.002959456,0.336833977,0.514255035,0.485014707,0.291941098,0.010196185,0.567979053,0.765724711,0.336833977,1,0,0,0.002004008,2
0.997617496,0.001363827,0.009689251,0.001367078,0.001880221,0.252797418,0.473654459,0.454419114,0.286839402,0.009689251,0.605690467,0.794421409,0.252797418,1,0,0,0.002004008,2
0.996412042,0.001973863,0.01011724,0.001980856,0.002741461,0.315137596,0.539360869,0.571797862,0.286972624,0.01011724,0.531980532,0.729304991,0.315137596,1,0,0,0.002004008,2
0.997129496,0.001477209,0.009856428,0.00148135,0.002056582,0.27755857,0.514126747,0.523129837,0.289921914,0.009856428,0.563920402,0.754518838,0.27755857,1,0,0,0.002004008,2
0.997264934,0.001435138,0.009479567,0.001439266,0.002002117,0.238654817,0.526658154,0.532932605,0.287128379,0.009884648,0.545062125,0.746739866,0.280939341,1,0,0,0.002004008,2
0.997134442,0.00167235,0.010026027,0.001677123,0.002300882,0.317066309,0.530469043,0.565910847,0.274000115,0.010026027,0.516656125,0.747376121,0.317066309,1,0,0,0.002004008,2
0.998506831,0.000876021,0.008643358,0.00087738,0.001213013,0.151925025,0.510301487,0.564401316,0.326896635,0.00990665,0.640402899,0.897537007,0.284169079,1,0,0,0.002004008,2
0.993866034,0.00309311,0.010754622,0.003110822,0.004476175,0.462925852,0.474777597,0.478830487,0.283113921,0.010754622,0.596349209,0.785975495,0.462925852,1,0,0,0.002004008,2
0.996383217,0.001860452,0.009878472,0.001866981,0.00258358,0.280744822,0.547786054,0.580715088,0.292021932,0.009878472,0.532942213,0.70717644,0.280744822,1,0,0,0.002004008,2
0.997268298,0.001664026,0.009914446,0.001668597,0.002298441,0.286923019,0.512581447,0.540580969,0.294908735,0.010839178,0.575338781,0.797752465,0.475603321,1,0,0,0.002004008,2
0.997317401,0.002302466,0.010421113,0.002310105,0.003120233,0.406394886,0.499338123,0.464169656,0.289231414,0.010421113,0.579229588,0.7581408,0.406394886,1,0,0,0.002004008,2
0.995192199,0.003203187,0.01060774,0.003218146,0.004295665,0.44116634,0.477468898,0.466329803,0.302312702,0.01060774,0.633489865,0.8407393,0.44116634,1,0,0,0.002004008,2
0.996776787,0.001694016,0.009969931,0.001699274,0.00234479,0.293136236,0.522058066,0.552298562,0.277763001,0.009969931,0.531885347,0.765623072,0.293136236,1,0,0,0.002004008,2
0.997101012,0.001600839,0.00972174,0.001605493,0.002195818,0.257761358,0.488395165,0.493306422,0.301569905,0.00972174,0.617317901,0.852733659,0.257761358,1,0,0,0.002004008,2
0.996558118,0.001854514,0.010293684,0.001860866,0.002548419,0.344260429,0.51175792,0.54982377,0.289150111,0.010293684,0.565005472,0.814221081,0.344260429,1,0,0,0.002004008,2
0.997584707,0.001643134,0.010029587,0.001647335,0.002256972,0.339724989,0.548279263,0.574917789,0.280434732,0.010029587,0.511480216,0.716790923,0.339724989,1,0,0,0.002004008,2
0.996514384,0.001982735,0.010170222,0.001989671,0.002735532,0.323285724,0.490624498,0.460800075,0.288320036,0.010170222,0.58806131,0.789242408,0.323285724,1,0,0,0.002004008,2
0.997318322,0.001578938,0.009820972,0.001583156,0.002183733,0.273781974,0.512192301,0.535925769,0.292750392,0.010816129,0.571545979,0.79205862,0.470841182,1,0,0,0.002004008,2
0.994397124,0.003029486,0.010710658,0.003045538,0.0042841,0.456392537,0.471742413,0.472036507,0.28239443,0.010710658,0.598637767,0.803210673,0.456392537,1,0,0,0.002004008,2
0.997506185,0.001427443,0.009683102,0.001430992,0.00196884,0.25250501,0.4830182,0.495542702,0.286945821,0.009683102,0.594113365,0.816891228,0.25250501,1,0,0,0.002004008,2
0.994684653,0.002742832,0.010739632,0.002756484,0.003949997,0.460800859,0.499735449,0.50204647,0.288802199,0.010739632,0.578207828,0.814118422,0.460800859,1,0,0,0.002004008,2
0.995306813,0.003120037,0.010585724,0.003134381,0.004170598,0.433423193,0.474908635,0.466747677,0.301839416,0.010585724,0.635576054,0.844645909,0.433423193,1,0,0,0.002004008,2
